"USER","YEAR","PORT","CFMU","Pel","NP","BRF","YE"
"Private",1997,"Kodiak","PWSO",0,0,0,0
"Private",1997,"Kodiak","PWSI",0,0,0,0
"Private",1997,"Kodiak","EASTSIDE",0,0,0,0
"Private",1997,"Kodiak","WESTSIDE",0,0,0,0
"Private",1997,"Homer","NORTHEAST",0,0,0,0
"Private",1997,"Homer","AFOGNAK",0,0,0,0
"Private",1997,"Homer","NG",0,0,0,0
"Private",1997,"Homer","PWSO",0,0,0,0
"Private",1997,"Homer","PWSI",0,0,0,0
"Private",1997,"Homer","EASTSIDE",0,0,0,0
"Private",1997,"Homer","WESTSIDE",0,0,0,0
"Private",1997,"Seward","NORTHEAST",0,0,0,0
"Private",1997,"Seward","AFOGNAK",0,0,0,0
"Private",1997,"Seward","CI",0,0,0,0
"Private",1997,"Seward","EASTSIDE",0,0,0,0
"Private",1997,"Seward","WESTSIDE",0,0,0,0
"Private",1997,"Valdez","NORTHEAST",0,0,0,0
"Private",1997,"Valdez","AFOGNAK",0,0,0,0
"Private",1997,"Valdez","CI",0,0,0,0
"Private",1997,"Valdez","NG",0,0,0,0
"Private",1997,"Valdez","EASTSIDE",0,0,0,0
"Private",1997,"Valdez","WESTSIDE",0,0,0,0
"Private",1997,"Whittier","NORTHEAST",0,0,0,0
"Private",1997,"Whittier","AFOGNAK",0,0,0,0
"Private",1997,"Whittier","CI",0,0,0,0
"Private",1997,"Whittier","NG",0,0,0,0
"Private",1997,"Whittier","PWSO",0,0,0,0
"Private",1997,"Whittier","PWSI",0,0,0,0
"Private",1997,"Whittier","EASTSIDE",0,0,0,0
"Private",1997,"Whittier","WESTSIDE",0,0,0,0
"Private",1997,"Cordova","NORTHEAST",0,0,0,0
"Private",1997,"Cordova","AFOGNAK",0,0,0,0
"Private",1997,"Cordova","CI",0,0,0,0
"Private",1997,"Cordova","NG",0,0,0,0
"Private",1997,"Cordova","PWSO",0,0,0,0
"Private",1997,"Cordova","PWSI",0,0,0,0
"Private",1997,"Cordova","EASTSIDE",0,0,0,0
"Private",1997,"Cordova","WESTSIDE",0,0,0,0
"Private",1998,"Kodiak","AFOGNAK",0,0,0,0
"Private",1998,"Kodiak","CI",0,0,0,0
"Private",1998,"Kodiak","NG",0,0,0,0
"Private",1998,"Kodiak","PWSO",0,0,0,0
"Private",1998,"Kodiak","PWSI",0,0,0,0
"Private",1998,"Kodiak","EASTSIDE",0,0,0,0
"Private",1998,"Kodiak","WESTSIDE",0,0,0,0
"Private",1998,"Homer","NORTHEAST",0,0,0,0
"Private",1998,"Homer","AFOGNAK",0,0,0,0
"Private",1998,"Homer","PWSO",0,0,0,0
"Private",1998,"Homer","PWSI",0,0,0,0
"Private",1998,"Homer","EASTSIDE",0,0,0,0
"Private",1998,"Homer","WESTSIDE",0,0,0,0
"Private",1998,"Seward","NORTHEAST",0,0,0,0
"Private",1998,"Seward","AFOGNAK",0,0,0,0
"Private",1998,"Seward","CI",0,0,0,0
"Private",1998,"Seward","EASTSIDE",0,0,0,0
"Private",1998,"Seward","WESTSIDE",0,0,0,0
"Private",1998,"Valdez","NORTHEAST",0,0,0,0
"Private",1998,"Valdez","AFOGNAK",0,0,0,0
"Private",1998,"Valdez","CI",0,0,0,0
"Private",1998,"Valdez","NG",0,0,0,0
"Private",1998,"Valdez","EASTSIDE",0,0,0,0
"Private",1998,"Valdez","WESTSIDE",0,0,0,0
"Private",1998,"Whittier","NORTHEAST",0,0,0,0
"Private",1998,"Whittier","AFOGNAK",0,0,0,0
"Private",1998,"Whittier","CI",0,0,0,0
"Private",1998,"Whittier","NG",0,0,0,0
"Private",1998,"Whittier","PWSO",0,0,0,0
"Private",1998,"Whittier","EASTSIDE",0,0,0,0
"Private",1998,"Whittier","WESTSIDE",0,0,0,0
"Private",1998,"Cordova","NORTHEAST",0,0,0,0
"Private",1998,"Cordova","AFOGNAK",0,0,0,0
"Private",1998,"Cordova","CI",0,0,0,0
"Private",1998,"Cordova","NG",0,0,0,0
"Private",1998,"Cordova","PWSO",0,0,0,0
"Private",1998,"Cordova","PWSI",0,0,0,0
"Private",1998,"Cordova","EASTSIDE",0,0,0,0
"Private",1998,"Cordova","WESTSIDE",0,0,0,0
"Private",1999,"Kodiak","AFOGNAK",0,0,0,0
"Private",1999,"Kodiak","CI",0,0,0,0
"Private",1999,"Kodiak","NG",0,0,0,0
"Private",1999,"Kodiak","PWSO",0,0,0,0
"Private",1999,"Kodiak","PWSI",0,0,0,0
"Private",1999,"Kodiak","WESTSIDE",0,0,0,0
"Private",1999,"Homer","NORTHEAST",0,0,0,0
"Private",1999,"Homer","AFOGNAK",0,0,0,0
"Private",1999,"Homer","PWSO",0,0,0,0
"Private",1999,"Homer","PWSI",0,0,0,0
"Private",1999,"Homer","EASTSIDE",0,0,0,0
"Private",1999,"Homer","WESTSIDE",0,0,0,0
"Private",1999,"Seward","NORTHEAST",0,0,0,0
"Private",1999,"Seward","AFOGNAK",0,0,0,0
"Private",1999,"Seward","CI",0,0,0,0
"Private",1999,"Seward","EASTSIDE",0,0,0,0
"Private",1999,"Seward","WESTSIDE",0,0,0,0
"Private",1999,"Valdez","NORTHEAST",0,0,0,0
"Private",1999,"Valdez","AFOGNAK",0,0,0,0
"Private",1999,"Valdez","CI",0,0,0,0
"Private",1999,"Valdez","NG",0,0,0,0
"Private",1999,"Valdez","EASTSIDE",0,0,0,0
"Private",1999,"Valdez","WESTSIDE",0,0,0,0
"Private",1999,"Whittier","NORTHEAST",0,0,0,0
"Private",1999,"Whittier","AFOGNAK",0,0,0,0
"Private",1999,"Whittier","CI",0,0,0,0
"Private",1999,"Whittier","NG",0,0,0,0
"Private",1999,"Whittier","EASTSIDE",0,0,0,0
"Private",1999,"Whittier","WESTSIDE",0,0,0,0
"Private",1999,"Cordova","NORTHEAST",0,0,0,0
"Private",1999,"Cordova","AFOGNAK",0,0,0,0
"Private",1999,"Cordova","CI",0,0,0,0
"Private",1999,"Cordova","NG",0,0,0,0
"Private",1999,"Cordova","PWSO",0,0,0,0
"Private",1999,"Cordova","EASTSIDE",0,0,0,0
"Private",1999,"Cordova","WESTSIDE",0,0,0,0
"Private",2000,"Kodiak","CI",0,0,0,0
"Private",2000,"Kodiak","NG",0,0,0,0
"Private",2000,"Kodiak","PWSO",0,0,0,0
"Private",2000,"Kodiak","PWSI",0,0,0,0
"Private",2000,"Kodiak","WESTSIDE",0,0,0,0
"Private",2000,"Homer","NORTHEAST",0,0,0,0
"Private",2000,"Homer","AFOGNAK",0,0,0,0
"Private",2000,"Homer","NG",0,0,0,0
"Private",2000,"Homer","PWSO",0,0,0,0
"Private",2000,"Homer","PWSI",0,0,0,0
"Private",2000,"Homer","EASTSIDE",0,0,0,0
"Private",2000,"Homer","WESTSIDE",0,0,0,0
"Private",2000,"Seward","NORTHEAST",0,0,0,0
"Private",2000,"Seward","AFOGNAK",0,0,0,0
"Private",2000,"Seward","CI",0,0,0,0
"Private",2000,"Seward","EASTSIDE",0,0,0,0
"Private",2000,"Seward","WESTSIDE",0,0,0,0
"Private",2000,"Valdez","NORTHEAST",0,0,0,0
"Private",2000,"Valdez","AFOGNAK",0,0,0,0
"Private",2000,"Valdez","CI",0,0,0,0
"Private",2000,"Valdez","NG",0,0,0,0
"Private",2000,"Valdez","EASTSIDE",0,0,0,0
"Private",2000,"Valdez","WESTSIDE",0,0,0,0
"Private",2000,"Whittier","NORTHEAST",0,0,0,0
"Private",2000,"Whittier","AFOGNAK",0,0,0,0
"Private",2000,"Whittier","CI",0,0,0,0
"Private",2000,"Whittier","NG",0,0,0,0
"Private",2000,"Whittier","EASTSIDE",0,0,0,0
"Private",2000,"Whittier","WESTSIDE",0,0,0,0
"Private",2000,"Cordova","NORTHEAST",0,0,0,0
"Private",2000,"Cordova","AFOGNAK",0,0,0,0
"Private",2000,"Cordova","CI",0,0,0,0
"Private",2000,"Cordova","NG",0,0,0,0
"Private",2000,"Cordova","PWSO",0,0,0,0
"Private",2000,"Cordova","PWSI",0,0,0,0
"Private",2000,"Cordova","EASTSIDE",0,0,0,0
"Private",2000,"Cordova","WESTSIDE",0,0,0,0
"Private",2001,"Kodiak","AFOGNAK",0,0,0,0
"Private",2001,"Kodiak","CI",0,0,0,0
"Private",2001,"Kodiak","NG",0,0,0,0
"Private",2001,"Kodiak","PWSO",0,0,0,0
"Private",2001,"Kodiak","PWSI",0,0,0,0
"Private",2001,"Kodiak","WESTSIDE",0,0,0,0
"Private",2001,"Homer","NORTHEAST",0,0,0,0
"Private",2001,"Homer","AFOGNAK",0,0,0,0
"Private",2001,"Homer","NG",0,0,0,0
"Private",2001,"Homer","PWSO",0,0,0,0
"Private",2001,"Homer","PWSI",0,0,0,0
"Private",2001,"Homer","EASTSIDE",0,0,0,0
"Private",2001,"Homer","WESTSIDE",0,0,0,0
"Private",2001,"Seward","NORTHEAST",0,0,0,0
"Private",2001,"Seward","AFOGNAK",0,0,0,0
"Private",2001,"Seward","CI",0,0,0,0
"Private",2001,"Seward","EASTSIDE",0,0,0,0
"Private",2001,"Seward","WESTSIDE",0,0,0,0
"Private",2001,"Valdez","NORTHEAST",0,0,0,0
"Private",2001,"Valdez","AFOGNAK",0,0,0,0
"Private",2001,"Valdez","CI",0,0,0,0
"Private",2001,"Valdez","NG",0,0,0,0
"Private",2001,"Valdez","EASTSIDE",0,0,0,0
"Private",2001,"Valdez","WESTSIDE",0,0,0,0
"Private",2001,"Whittier","NORTHEAST",0,0,0,0
"Private",2001,"Whittier","AFOGNAK",0,0,0,0
"Private",2001,"Whittier","CI",0,0,0,0
"Private",2001,"Whittier","NG",0,0,0,0
"Private",2001,"Whittier","PWSO",0,0,0,0
"Private",2001,"Whittier","EASTSIDE",0,0,0,0
"Private",2001,"Whittier","WESTSIDE",0,0,0,0
"Private",2001,"Cordova","NORTHEAST",0,0,0,0
"Private",2001,"Cordova","AFOGNAK",0,0,0,0
"Private",2001,"Cordova","CI",0,0,0,0
"Private",2001,"Cordova","NG",0,0,0,0
"Private",2001,"Cordova","PWSO",0,0,0,0
"Private",2001,"Cordova","PWSI",0,0,0,0
"Private",2001,"Cordova","EASTSIDE",0,0,0,0
"Private",2001,"Cordova","WESTSIDE",0,0,0,0
"Private",2002,"Kodiak","CI",0,0,0,0
"Private",2002,"Kodiak","NG",0,0,0,0
"Private",2002,"Kodiak","PWSO",0,0,0,0
"Private",2002,"Kodiak","PWSI",0,0,0,0
"Private",2002,"Kodiak","EASTSIDE",0,0,0,0
"Private",2002,"Kodiak","WESTSIDE",0,0,0,0
"Private",2002,"Homer","NORTHEAST",0,0,0,0
"Private",2002,"Homer","AFOGNAK",0,0,0,0
"Private",2002,"Homer","PWSO",0,0,0,0
"Private",2002,"Homer","PWSI",0,0,0,0
"Private",2002,"Homer","EASTSIDE",0,0,0,0
"Private",2002,"Homer","WESTSIDE",0,0,0,0
"Private",2002,"Seward","NORTHEAST",0,0,0,0
"Private",2002,"Seward","AFOGNAK",0,0,0,0
"Private",2002,"Seward","CI",0,0,0,0
"Private",2002,"Seward","EASTSIDE",0,0,0,0
"Private",2002,"Seward","WESTSIDE",0,0,0,0
"Private",2002,"Valdez","NORTHEAST",0,0,0,0
"Private",2002,"Valdez","AFOGNAK",0,0,0,0
"Private",2002,"Valdez","CI",0,0,0,0
"Private",2002,"Valdez","NG",0,0,0,0
"Private",2002,"Valdez","EASTSIDE",0,0,0,0
"Private",2002,"Valdez","WESTSIDE",0,0,0,0
"Private",2002,"Whittier","NORTHEAST",0,0,0,0
"Private",2002,"Whittier","AFOGNAK",0,0,0,0
"Private",2002,"Whittier","CI",0,0,0,0
"Private",2002,"Whittier","NG",0,0,0,0
"Private",2002,"Whittier","PWSO",0,0,0,0
"Private",2002,"Whittier","EASTSIDE",0,0,0,0
"Private",2002,"Whittier","WESTSIDE",0,0,0,0
"Private",2002,"Cordova","NORTHEAST",0,0,0,0
"Private",2002,"Cordova","AFOGNAK",0,0,0,0
"Private",2002,"Cordova","CI",0,0,0,0
"Private",2002,"Cordova","NG",0,0,0,0
"Private",2002,"Cordova","PWSO",0,0,0,0
"Private",2002,"Cordova","PWSI",0,0,0,0
"Private",2002,"Cordova","EASTSIDE",0,0,0,0
"Private",2002,"Cordova","WESTSIDE",0,0,0,0
"Private",2003,"Kodiak","CI",0,0,0,0
"Private",2003,"Kodiak","NG",0,0,0,0
"Private",2003,"Kodiak","PWSO",0,0,0,0
"Private",2003,"Kodiak","PWSI",0,0,0,0
"Private",2003,"Kodiak","WESTSIDE",0,0,0,0
"Private",2003,"Homer","NORTHEAST",0,0,0,0
"Private",2003,"Homer","AFOGNAK",0,0,0,0
"Private",2003,"Homer","PWSO",0,0,0,0
"Private",2003,"Homer","PWSI",0,0,0,0
"Private",2003,"Homer","EASTSIDE",0,0,0,0
"Private",2003,"Homer","WESTSIDE",0,0,0,0
"Private",2003,"Seward","NORTHEAST",0,0,0,0
"Private",2003,"Seward","AFOGNAK",0,0,0,0
"Private",2003,"Seward","CI",0,0,0,0
"Private",2003,"Seward","EASTSIDE",0,0,0,0
"Private",2003,"Seward","WESTSIDE",0,0,0,0
"Private",2003,"Valdez","NORTHEAST",0,0,0,0
"Private",2003,"Valdez","AFOGNAK",0,0,0,0
"Private",2003,"Valdez","CI",0,0,0,0
"Private",2003,"Valdez","NG",0,0,0,0
"Private",2003,"Valdez","EASTSIDE",0,0,0,0
"Private",2003,"Valdez","WESTSIDE",0,0,0,0
"Private",2003,"Whittier","NORTHEAST",0,0,0,0
"Private",2003,"Whittier","AFOGNAK",0,0,0,0
"Private",2003,"Whittier","CI",0,0,0,0
"Private",2003,"Whittier","NG",0,0,0,0
"Private",2003,"Whittier","PWSO",0,0,0,0
"Private",2003,"Whittier","EASTSIDE",0,0,0,0
"Private",2003,"Whittier","WESTSIDE",0,0,0,0
"Private",2003,"Cordova","NORTHEAST",0,0,0,0
"Private",2003,"Cordova","AFOGNAK",0,0,0,0
"Private",2003,"Cordova","CI",0,0,0,0
"Private",2003,"Cordova","NG",0,0,0,0
"Private",2003,"Cordova","PWSO",0,0,0,0
"Private",2003,"Cordova","PWSI",0,0,0,0
"Private",2003,"Cordova","EASTSIDE",0,0,0,0
"Private",2003,"Cordova","WESTSIDE",0,0,0,0
"Private",2004,"Kodiak","CI",0,0,0,0
"Private",2004,"Kodiak","NG",0,0,0,0
"Private",2004,"Kodiak","PWSO",0,0,0,0
"Private",2004,"Kodiak","PWSI",0,0,0,0
"Private",2004,"Kodiak","WESTSIDE",0,0,0,0
"Private",2004,"Homer","NORTHEAST",0,0,0,0
"Private",2004,"Homer","AFOGNAK",0,0,0,0
"Private",2004,"Homer","PWSO",0,0,0,0
"Private",2004,"Homer","PWSI",0,0,0,0
"Private",2004,"Homer","EASTSIDE",0,0,0,0
"Private",2004,"Homer","WESTSIDE",0,0,0,0
"Private",2004,"Seward","NORTHEAST",0,0,0,0
"Private",2004,"Seward","AFOGNAK",0,0,0,0
"Private",2004,"Seward","CI",0,0,0,0
"Private",2004,"Seward","EASTSIDE",0,0,0,0
"Private",2004,"Seward","WESTSIDE",0,0,0,0
"Private",2004,"Valdez","NORTHEAST",0,0,0,0
"Private",2004,"Valdez","AFOGNAK",0,0,0,0
"Private",2004,"Valdez","CI",0,0,0,0
"Private",2004,"Valdez","NG",0,0,0,0
"Private",2004,"Valdez","EASTSIDE",0,0,0,0
"Private",2004,"Valdez","WESTSIDE",0,0,0,0
"Private",2004,"Whittier","NORTHEAST",0,0,0,0
"Private",2004,"Whittier","AFOGNAK",0,0,0,0
"Private",2004,"Whittier","CI",0,0,0,0
"Private",2004,"Whittier","NG",0,0,0,0
"Private",2004,"Whittier","EASTSIDE",0,0,0,0
"Private",2004,"Whittier","WESTSIDE",0,0,0,0
"Private",2004,"Cordova","NORTHEAST",0,0,0,0
"Private",2004,"Cordova","AFOGNAK",0,0,0,0
"Private",2004,"Cordova","CI",0,0,0,0
"Private",2004,"Cordova","NG",0,0,0,0
"Private",2004,"Cordova","PWSO",0,0,0,0
"Private",2004,"Cordova","PWSI",0,0,0,0
"Private",2004,"Cordova","EASTSIDE",0,0,0,0
"Private",2004,"Cordova","WESTSIDE",0,0,0,0
"Private",2005,"Kodiak","AFOGNAK",0,0,0,0
"Private",2005,"Kodiak","CI",0,0,0,0
"Private",2005,"Kodiak","NG",0,0,0,0
"Private",2005,"Kodiak","PWSO",0,0,0,0
"Private",2005,"Kodiak","PWSI",0,0,0,0
"Private",2005,"Kodiak","EASTSIDE",0,0,0,0
"Private",2005,"Kodiak","WESTSIDE",0,0,0,0
"Private",2005,"Homer","NORTHEAST",0,0,0,0
"Private",2005,"Homer","AFOGNAK",0,0,0,0
"Private",2005,"Homer","PWSO",0,0,0,0
"Private",2005,"Homer","PWSI",0,0,0,0
"Private",2005,"Homer","EASTSIDE",0,0,0,0
"Private",2005,"Homer","WESTSIDE",0,0,0,0
"Private",2005,"Seward","NORTHEAST",0,0,0,0
"Private",2005,"Seward","AFOGNAK",0,0,0,0
"Private",2005,"Seward","CI",0,0,0,0
"Private",2005,"Seward","PWSI",0,0,0,0
"Private",2005,"Seward","EASTSIDE",0,0,0,0
"Private",2005,"Seward","WESTSIDE",0,0,0,0
"Private",2005,"Valdez","NORTHEAST",0,0,0,0
"Private",2005,"Valdez","AFOGNAK",0,0,0,0
"Private",2005,"Valdez","CI",0,0,0,0
"Private",2005,"Valdez","NG",0,0,0,0
"Private",2005,"Valdez","EASTSIDE",0,0,0,0
"Private",2005,"Valdez","WESTSIDE",0,0,0,0
"Private",2005,"Whittier","NORTHEAST",0,0,0,0
"Private",2005,"Whittier","AFOGNAK",0,0,0,0
"Private",2005,"Whittier","CI",0,0,0,0
"Private",2005,"Whittier","NG",0,0,0,0
"Private",2005,"Whittier","EASTSIDE",0,0,0,0
"Private",2005,"Whittier","WESTSIDE",0,0,0,0
"Private",2005,"Cordova","NORTHEAST",0,0,0,0
"Private",2005,"Cordova","AFOGNAK",0,0,0,0
"Private",2005,"Cordova","CI",0,0,0,0
"Private",2005,"Cordova","NG",0,0,0,0
"Private",2005,"Cordova","PWSO",0,0,0,0
"Private",2005,"Cordova","PWSI",0,0,0,0
"Private",2005,"Cordova","EASTSIDE",0,0,0,0
"Private",2005,"Cordova","WESTSIDE",0,0,0,0
"Private",2006,"Kodiak","AFOGNAK",0,0,0,0
"Private",2006,"Kodiak","CI",0,0,0,0
"Private",2006,"Kodiak","NG",0,0,0,0
"Private",2006,"Kodiak","PWSO",0,0,0,0
"Private",2006,"Kodiak","PWSI",0,0,0,0
"Private",2006,"Kodiak","EASTSIDE",0,0,0,0
"Private",2006,"Kodiak","WESTSIDE",0,0,0,0
"Private",2006,"Homer","NORTHEAST",0,0,0,0
"Private",2006,"Homer","AFOGNAK",0,0,0,0
"Private",2006,"Homer","PWSO",0,0,0,0
"Private",2006,"Homer","PWSI",0,0,0,0
"Private",2006,"Homer","EASTSIDE",0,0,0,0
"Private",2006,"Homer","WESTSIDE",0,0,0,0
"Private",2006,"Seward","NORTHEAST",0,0,0,0
"Private",2006,"Seward","AFOGNAK",0,0,0,0
"Private",2006,"Seward","CI",0,0,0,0
"Private",2006,"Seward","EASTSIDE",0,0,0,0
"Private",2006,"Seward","WESTSIDE",0,0,0,0
"Private",2006,"Valdez","NORTHEAST",0,0,0,0
"Private",2006,"Valdez","AFOGNAK",0,0,0,0
"Private",2006,"Valdez","CI",0,0,0,0
"Private",2006,"Valdez","NG",0,0,0,0
"Private",2006,"Valdez","PWSO",0,0,0,0
"Private",2006,"Valdez","EASTSIDE",0,0,0,0
"Private",2006,"Valdez","WESTSIDE",0,0,0,0
"Private",2006,"Whittier","NORTHEAST",0,0,0,0
"Private",2006,"Whittier","AFOGNAK",0,0,0,0
"Private",2006,"Whittier","CI",0,0,0,0
"Private",2006,"Whittier","NG",0,0,0,0
"Private",2006,"Whittier","EASTSIDE",0,0,0,0
"Private",2006,"Whittier","WESTSIDE",0,0,0,0
"Private",2006,"Cordova","NORTHEAST",0,0,0,0
"Private",2006,"Cordova","AFOGNAK",0,0,0,0
"Private",2006,"Cordova","CI",0,0,0,0
"Private",2006,"Cordova","NG",0,0,0,0
"Private",2006,"Cordova","PWSO",0,0,0,0
"Private",2006,"Cordova","PWSI",0,0,0,0
"Private",2006,"Cordova","EASTSIDE",0,0,0,0
"Private",2006,"Cordova","WESTSIDE",0,0,0,0
"Private",2007,"Kodiak","AFOGNAK",0,0,0,0
"Private",2007,"Kodiak","CI",0,0,0,0
"Private",2007,"Kodiak","NG",0,0,0,0
"Private",2007,"Kodiak","PWSO",0,0,0,0
"Private",2007,"Kodiak","PWSI",0,0,0,0
"Private",2007,"Kodiak","EASTSIDE",0,0,0,0
"Private",2007,"Kodiak","WESTSIDE",0,0,0,0
"Private",2007,"Homer","NORTHEAST",0,0,0,0
"Private",2007,"Homer","AFOGNAK",0,0,0,0
"Private",2007,"Homer","PWSO",0,0,0,0
"Private",2007,"Homer","PWSI",0,0,0,0
"Private",2007,"Homer","EASTSIDE",0,0,0,0
"Private",2007,"Homer","WESTSIDE",0,0,0,0
"Private",2007,"Seward","NORTHEAST",0,0,0,0
"Private",2007,"Seward","AFOGNAK",0,0,0,0
"Private",2007,"Seward","CI",0,0,0,0
"Private",2007,"Seward","EASTSIDE",0,0,0,0
"Private",2007,"Seward","WESTSIDE",0,0,0,0
"Private",2007,"Valdez","NORTHEAST",0,0,0,0
"Private",2007,"Valdez","AFOGNAK",0,0,0,0
"Private",2007,"Valdez","CI",0,0,0,0
"Private",2007,"Valdez","NG",0,0,0,0
"Private",2007,"Valdez","PWSO",0,0,0,0
"Private",2007,"Valdez","EASTSIDE",0,0,0,0
"Private",2007,"Valdez","WESTSIDE",0,0,0,0
"Private",2007,"Whittier","NORTHEAST",0,0,0,0
"Private",2007,"Whittier","AFOGNAK",0,0,0,0
"Private",2007,"Whittier","CI",0,0,0,0
"Private",2007,"Whittier","NG",0,0,0,0
"Private",2007,"Whittier","EASTSIDE",0,0,0,0
"Private",2007,"Whittier","WESTSIDE",0,0,0,0
"Private",2007,"Cordova","NORTHEAST",0,0,0,0
"Private",2007,"Cordova","AFOGNAK",0,0,0,0
"Private",2007,"Cordova","CI",0,0,0,0
"Private",2007,"Cordova","NG",0,0,0,0
"Private",2007,"Cordova","PWSO",0,0,0,0
"Private",2007,"Cordova","PWSI",0,0,0,0
"Private",2007,"Cordova","EASTSIDE",0,0,0,0
"Private",2007,"Cordova","WESTSIDE",0,0,0,0
"Private",2008,"Kodiak","AFOGNAK",0,0,0,0
"Private",2008,"Kodiak","CI",0,0,0,0
"Private",2008,"Kodiak","NG",0,0,0,0
"Private",2008,"Kodiak","PWSO",0,0,0,0
"Private",2008,"Kodiak","PWSI",0,0,0,0
"Private",2008,"Kodiak","EASTSIDE",0,0,0,0
"Private",2008,"Kodiak","WESTSIDE",0,0,0,0
"Private",2008,"Homer","NORTHEAST",0,0,0,0
"Private",2008,"Homer","AFOGNAK",0,0,0,0
"Private",2008,"Homer","NG",0,0,0,0
"Private",2008,"Homer","PWSO",0,0,0,0
"Private",2008,"Homer","PWSI",0,0,0,0
"Private",2008,"Homer","EASTSIDE",0,0,0,0
"Private",2008,"Homer","WESTSIDE",0,0,0,0
"Private",2008,"Seward","NORTHEAST",0,0,0,0
"Private",2008,"Seward","AFOGNAK",0,0,0,0
"Private",2008,"Seward","CI",0,0,0,0
"Private",2008,"Seward","EASTSIDE",0,0,0,0
"Private",2008,"Seward","WESTSIDE",0,0,0,0
"Private",2008,"Valdez","NORTHEAST",0,0,0,0
"Private",2008,"Valdez","AFOGNAK",0,0,0,0
"Private",2008,"Valdez","CI",0,0,0,0
"Private",2008,"Valdez","NG",0,0,0,0
"Private",2008,"Valdez","EASTSIDE",0,0,0,0
"Private",2008,"Valdez","WESTSIDE",0,0,0,0
"Private",2008,"Whittier","NORTHEAST",0,0,0,0
"Private",2008,"Whittier","AFOGNAK",0,0,0,0
"Private",2008,"Whittier","CI",0,0,0,0
"Private",2008,"Whittier","NG",0,0,0,0
"Private",2008,"Whittier","EASTSIDE",0,0,0,0
"Private",2008,"Whittier","WESTSIDE",0,0,0,0
"Private",2008,"Cordova","NORTHEAST",0,0,0,0
"Private",2008,"Cordova","AFOGNAK",0,0,0,0
"Private",2008,"Cordova","CI",0,0,0,0
"Private",2008,"Cordova","NG",0,0,0,0
"Private",2008,"Cordova","PWSO",0,0,0,0
"Private",2008,"Cordova","PWSI",0,0,0,0
"Private",2008,"Cordova","EASTSIDE",0,0,0,0
"Private",2008,"Cordova","WESTSIDE",0,0,0,0
"Private",2009,"Kodiak","CI",0,0,0,0
"Private",2009,"Kodiak","NG",0,0,0,0
"Private",2009,"Kodiak","PWSO",0,0,0,0
"Private",2009,"Kodiak","PWSI",0,0,0,0
"Private",2009,"Kodiak","EASTSIDE",0,0,0,0
"Private",2009,"Kodiak","WESTSIDE",0,0,0,0
"Private",2009,"Homer","NORTHEAST",0,0,0,0
"Private",2009,"Homer","AFOGNAK",0,0,0,0
"Private",2009,"Homer","PWSO",0,0,0,0
"Private",2009,"Homer","PWSI",0,0,0,0
"Private",2009,"Homer","EASTSIDE",0,0,0,0
"Private",2009,"Homer","WESTSIDE",0,0,0,0
"Private",2009,"Seward","NORTHEAST",0,0,0,0
"Private",2009,"Seward","AFOGNAK",0,0,0,0
"Private",2009,"Seward","CI",0,0,0,0
"Private",2009,"Seward","EASTSIDE",0,0,0,0
"Private",2009,"Seward","WESTSIDE",0,0,0,0
"Private",2009,"Valdez","NORTHEAST",0,0,0,0
"Private",2009,"Valdez","AFOGNAK",0,0,0,0
"Private",2009,"Valdez","CI",0,0,0,0
"Private",2009,"Valdez","NG",0,0,0,0
"Private",2009,"Valdez","EASTSIDE",0,0,0,0
"Private",2009,"Valdez","WESTSIDE",0,0,0,0
"Private",2009,"Whittier","NORTHEAST",0,0,0,0
"Private",2009,"Whittier","AFOGNAK",0,0,0,0
"Private",2009,"Whittier","CI",0,0,0,0
"Private",2009,"Whittier","NG",0,0,0,0
"Private",2009,"Whittier","EASTSIDE",0,0,0,0
"Private",2009,"Whittier","WESTSIDE",0,0,0,0
"Private",2009,"Cordova","NORTHEAST",0,0,0,0
"Private",2009,"Cordova","AFOGNAK",0,0,0,0
"Private",2009,"Cordova","CI",0,0,0,0
"Private",2009,"Cordova","NG",0,0,0,0
"Private",2009,"Cordova","PWSO",0,0,0,0
"Private",2009,"Cordova","PWSI",0,0,0,0
"Private",2009,"Cordova","EASTSIDE",0,0,0,0
"Private",2009,"Cordova","WESTSIDE",0,0,0,0
"Private",2010,"Kodiak","AFOGNAK",0,0,0,0
"Private",2010,"Kodiak","CI",0,0,0,0
"Private",2010,"Kodiak","NG",0,0,0,0
"Private",2010,"Kodiak","PWSO",0,0,0,0
"Private",2010,"Kodiak","PWSI",0,0,0,0
"Private",2010,"Kodiak","EASTSIDE",0,0,0,0
"Private",2010,"Homer","NORTHEAST",0,0,0,0
"Private",2010,"Homer","AFOGNAK",0,0,0,0
"Private",2010,"Homer","PWSO",0,0,0,0
"Private",2010,"Homer","PWSI",0,0,0,0
"Private",2010,"Homer","EASTSIDE",0,0,0,0
"Private",2010,"Homer","WESTSIDE",0,0,0,0
"Private",2010,"Seward","NORTHEAST",0,0,0,0
"Private",2010,"Seward","AFOGNAK",0,0,0,0
"Private",2010,"Seward","CI",0,0,0,0
"Private",2010,"Seward","EASTSIDE",0,0,0,0
"Private",2010,"Seward","WESTSIDE",0,0,0,0
"Private",2010,"Valdez","NORTHEAST",0,0,0,0
"Private",2010,"Valdez","AFOGNAK",0,0,0,0
"Private",2010,"Valdez","CI",0,0,0,0
"Private",2010,"Valdez","NG",0,0,0,0
